cluster	ORF	gene_name
cytoskeleton organization_GO_15_1_mut	YPL115C	BEM3
cytoskeleton organization_GO_15_3_all	YPL115C	BEM3
cytoskeleton organization_GO_30_1_all	YPL115C	BEM3
cytoskeleton organization_GO_30_1_mut	YPL115C	BEM3
whole_library	YPL115C	BEM3
budding	YPL116W	HOS3
cell cycle	YPL116W	HOS3
chromatin	YPL116W	HOS3
chromatin organization	YPL116W	HOS3
chromatin organization_GO_15_1_mut	YPL116W	HOS3
chromatin organization_GO_30_1_mut	YPL116W	HOS3
chromatin organization_GO_30_2_all	YPL116W	HOS3
chromatin_GO_30_3_mut	YPL116W	HOS3
histone modification	YPL116W	HOS3
histone modification_GO_15_1_mut	YPL116W	HOS3
mitotic cell cycle	YPL116W	HOS3
mitotic cell cycle_GO_15_1_all	YPL116W	HOS3
mitotic cell cycle_GO_30_1_mut	YPL116W	HOS3
transcription	YPL116W	HOS3
transcription and mRNA processing	YPL116W	HOS3
transcription and mRNA processing_GO_30_1_all	YPL116W	HOS3
transcription and mRNA processing_GO_30_2_mut	YPL116W	HOS3
transcription from RNA polymerase II promoter	YPL116W	HOS3
transcription from RNA polymerase II promoter_GO_30_1_mut	YPL116W	HOS3
transcription_GO_15_1_mut	YPL116W	HOS3
whole_library	YPL116W	HOS3
ribosomes and translation	YPL119C	DBP1
ribosomes and translation_GO_30_1_all	YPL119C	DBP1
transcription and mRNA processing	YPL119C	DBP1
transcription and mRNA processing_GO_15_1_all	YPL119C	DBP1
transcription and mRNA processing_GO_30_1_all	YPL119C	DBP1
whole_library	YPL119C	DBP1
protein targeting	YPL120W	VPS30
protein targeting_GO_15_2_mut	YPL120W	VPS30
protein targeting_GO_30_1_all	YPL120W	VPS30
protein targeting_GO_30_1_mut	YPL120W	VPS30
whole_library	YPL120W	VPS30
endomembrane system	YPL125W	KAP120
endomembrane system_GO_30_3_all	YPL125W	KAP120
nuclear transport	YPL125W	KAP120
nuclear transport and organization	YPL125W	KAP120
nuclear transport and organization_GO_15_3_all	YPL125W	KAP120
nuclear transport and organization_GO_30_1_all	YPL125W	KAP120
nuclear transport_GO_15_1_all	YPL125W	KAP120
nuclear transport_GO_15_1_mut	YPL125W	KAP120
protein targeting	YPL125W	KAP120
protein targeting_GO_15_2_mut	YPL125W	KAP120
protein targeting_GO_30_1_mut	YPL125W	KAP120
whole_library	YPL125W	KAP120
cell cycle	YPL127C	HHO1
cell cycle_GO_15_3_all	YPL127C	HHO1
chromatin	YPL127C	HHO1
chromatin organization	YPL127C	HHO1
chromatin organization_GO_15_1_mut	YPL127C	HHO1
chromatin organization_GO_15_5_all	YPL127C	HHO1
chromatin organization_GO_30_1_mut	YPL127C	HHO1
chromatin organization_GO_30_2_all	YPL127C	HHO1
chromatin_GO_15_7_mut	YPL127C	HHO1
chromatin_GO_30_3_mut	YPL127C	HHO1
chromosome	YPL127C	HHO1
chromosome_GO_15_2_mut	YPL127C	HHO1
chromosome_GO_30_1_mut	YPL127C	HHO1
DNA recombination	YPL127C	HHO1
DNA recombination_GO_15_1_mut	YPL127C	HHO1
DNA recombination_GO_30_1_all	YPL127C	HHO1
DNA recombination_GO_30_1_mut	YPL127C	HHO1
whole_library	YPL127C	HHO1
whole_library_30_3_all	YPL127C	HHO1
budding	YPL138C	SPP1
budding_GO_15_1_all	YPL138C	SPP1
cell cycle	YPL138C	SPP1
chromatin	YPL138C	SPP1
chromatin organization	YPL138C	SPP1
chromatin_GO_30_2_all	YPL138C	SPP1
histone modification	YPL138C	SPP1
histone modification_GO_30_1_all	YPL138C	SPP1
organelle fission	YPL138C	SPP1
regulation of cell cycle	YPL138C	SPP1
regulation of cell cycle_GO_30_1_all	YPL138C	SPP1
regulation of organelle organization_GO_15_1_all	YPL138C	SPP1
whole_library	YPL138C	SPP1
budding	YPL139C	UME1
budding_GO_15_1_all	YPL139C	UME1
cell cycle	YPL139C	UME1
chromatin	YPL139C	UME1
chromatin organization	YPL139C	UME1
chromosome	YPL139C	UME1
chromosome_GO_30_2_all	YPL139C	UME1
organelle fission	YPL139C	UME1
regulation of cell cycle	YPL139C	UME1
regulation of organelle organization_GO_15_1_all	YPL139C	UME1
sig_Gsp1_GI	YPL139C	UME1
sig_Gsp1_GI_15_7_mut	YPL139C	UME1
sig_Gsp1_GI_30_1_all	YPL139C	UME1
sig_Gsp1_GI_30_5_mut	YPL139C	UME1
transcription	YPL139C	UME1
transcription and mRNA processing	YPL139C	UME1
transcription from RNA polymerase II promoter	YPL139C	UME1
whole_library	YPL139C	UME1
whole_library_30_1_all	YPL139C	UME1
budding	YPL140C	MKK2
budding_GO_30_1_mut	YPL140C	MKK2
whole_library	YPL140C	MKK2
whole_library	YPL141C	FRK1
whole_library	YPL144W	POC4
whole_library_15_13_all	YPL144W	POC4
whole_library_30_1_all	YPL144W	POC4
whole_library	YPL150W	YPL150W
budding	YPL152W	RRD2
cell cycle	YPL152W	RRD2
cytoskeleton and microtubules	YPL152W	RRD2
cytoskeleton organization	YPL152W	RRD2
cytoskeleton organization_GO_30_1_all	YPL152W	RRD2
cytoskeleton organization_GO_30_1_mut	YPL152W	RRD2
mitotic cell cycle	YPL152W	RRD2
mitotic cell cycle_GO_30_1_mut	YPL152W	RRD2
organelle fission	YPL152W	RRD2
sig_Gsp1_GI	YPL152W	RRD2
sig_Gsp1_GI_15_5_all	YPL152W	RRD2
sig_Gsp1_GI_30_4_all	YPL152W	RRD2
whole_library	YPL152W	RRD2
cytoskeleton and microtubules	YPL155C	KIP2
cytoskeleton and microtubules_GO_15_2_mut	YPL155C	KIP2
cytoskeleton and microtubules_GO_15_5_all	YPL155C	KIP2
cytoskeleton organization	YPL155C	KIP2
cytoskeleton organization_GO_15_1_mut	YPL155C	KIP2
cytoskeleton organization_GO_30_1_all	YPL155C	KIP2
cytoskeleton organization_GO_30_1_mut	YPL155C	KIP2
whole_library	YPL155C	KIP2
whole_library_15_3_all	YPL155C	KIP2
whole_library_30_9_all	YPL155C	KIP2
budding	YPL157W	TGS1
cell cycle	YPL157W	TGS1
chromatin	YPL157W	TGS1
chromatin_GO_15_5_all	YPL157W	TGS1
chromatin_GO_30_2_all	YPL157W	TGS1
nuclear transport and organization	YPL157W	TGS1
nucleus organization	YPL157W	TGS1
nucleus organization_GO_15_1_all	YPL157W	TGS1
nucleus organization_GO_15_1_mut	YPL157W	TGS1
organelle fission	YPL157W	TGS1
ribosomes and translation	YPL157W	TGS1
ribosomes and translation_GO_30_1_all	YPL157W	TGS1
sig_Gsp1_GI	YPL157W	TGS1
sig_Gsp1_GI_30_3_mut	YPL157W	TGS1
telomere organization	YPL157W	TGS1
transcription and mRNA processing	YPL157W	TGS1
whole_library	YPL157W	TGS1
budding	YPL158C	AIM44
cell cycle	YPL158C	AIM44
cytoskeleton and microtubules	YPL158C	AIM44
cytoskeleton and microtubules_GO_15_5_all	YPL158C	AIM44
mitotic cell cycle	YPL158C	AIM44
sig_Gsp1_GI	YPL158C	AIM44
sig_Gsp1_GI_15_1_all	YPL158C	AIM44
sig_Gsp1_GI_15_1_mut	YPL158C	AIM44
sig_Gsp1_GI_30_3_all	YPL158C	AIM44
sig_Gsp1_GI_30_3_mut	YPL158C	AIM44
whole_library	YPL158C	AIM44
cytoskeleton and microtubules	YPL161C	BEM4
cytoskeleton organization	YPL161C	BEM4
sig_Gsp1_GI	YPL161C	BEM4
sig_Gsp1_GI_30_4_all	YPL161C	BEM4
sig_Gsp1_GI_30_5_mut	YPL161C	BEM4
whole_library	YPL161C	BEM4
whole_library	YPL165C	SET6
cellular response to DNA damage stimulus	YPL167C	REV3
cellular response to DNA damage stimulus_GO_30_1_mut	YPL167C	REV3
chromosome	YPL167C	REV3
chromosome_GO_30_1_mut	YPL167C	REV3
DNA repair	YPL167C	REV3
DNA repair_GO_30_1_mut	YPL167C	REV3
whole_library	YPL167C	REV3
whole_library	YPL172C	COX10
cell cycle	YPL174C	NIP100
cell cycle_GO_30_2_all	YPL174C	NIP100
cytoskeleton and microtubules	YPL174C	NIP100
cytoskeleton and microtubules_GO_15_2_mut	YPL174C	NIP100
cytoskeleton and microtubules_GO_15_5_all	YPL174C	NIP100
cytoskeleton organization	YPL174C	NIP100
cytoskeleton organization_GO_15_1_mut	YPL174C	NIP100
cytoskeleton organization_GO_30_1_all	YPL174C	NIP100
cytoskeleton organization_GO_30_1_mut	YPL174C	NIP100
cytoskeleton_GO_15_2_mut	YPL174C	NIP100
mitotic cell cycle	YPL174C	NIP100
mitotic cell cycle_GO_15_2_all	YPL174C	NIP100
sig_Gsp1_GI	YPL174C	NIP100
sig_Gsp1_GI_15_1_all	YPL174C	NIP100
sig_Gsp1_GI_15_3_mut	YPL174C	NIP100
sig_Gsp1_GI_30_1_mut	YPL174C	NIP100
sig_Gsp1_GI_30_3_all	YPL174C	NIP100
whole_library	YPL174C	NIP100
whole_library_15_22_mut	YPL174C	NIP100
whole_library_15_3_all	YPL174C	NIP100
whole_library_30_14_mut	YPL174C	NIP100
whole_library_30_9_all	YPL174C	NIP100
DNA binding_GO_15_3_mut	YPL177C	CUP9
transcription	YPL177C	CUP9
transcription and mRNA processing	YPL177C	CUP9
transcription and mRNA processing_GO_15_1_all	YPL177C	CUP9
transcription and mRNA processing_GO_30_1_all	YPL177C	CUP9
transcription from RNA polymerase II promoter	YPL177C	CUP9
transcription from RNA polymerase II promoter_GO_30_1_mut	YPL177C	CUP9
whole_library	YPL177C	CUP9
whole_library_30_3_all	YPL177C	CUP9
whole_library	YPL180W	TCO89
chromatin	YPL181W	CTI6
chromatin organization	YPL181W	CTI6
chromatin_GO_30_2_all	YPL181W	CTI6
chromosome	YPL181W	CTI6
chromosome_GO_30_2_all	YPL181W	CTI6
transcription	YPL181W	CTI6
transcription and mRNA processing	YPL181W	CTI6
whole_library	YPL181W	CTI6
whole_library_30_1_all	YPL181W	CTI6
endomembrane system	YPL183C	RTT10
whole_library	YPL183C	RTT10
chromatin	YPL184C	MRN1
chromatin organization	YPL184C	MRN1
chromatin organization_GO_30_1_mut	YPL184C	MRN1
chromatin_GO_15_7_mut	YPL184C	MRN1
chromatin_GO_30_2_all	YPL184C	MRN1
chromatin_GO_30_3_mut	YPL184C	MRN1
mRNA processing	YPL184C	MRN1
RNA processing	YPL184C	MRN1
RNA processing_GO_15_1_all	YPL184C	MRN1
sig_Gsp1_GI	YPL184C	MRN1
sig_Gsp1_GI_15_9_mut	YPL184C	MRN1
sig_Gsp1_GI_30_1_mut	YPL184C	MRN1
transcription and mRNA processing	YPL184C	MRN1
whole_library	YPL184C	MRN1
whole_library_15_24_mut	YPL184C	MRN1
whole_library_30_14_mut	YPL184C	MRN1
whole_library_30_5_all	YPL184C	MRN1
endomembrane system	YPL189W	GUP2
whole_library	YPL189W	GUP2
cytoskeleton and microtubules	YPL192C	PRM3
cytoskeleton_GO_15_2_mut	YPL192C	PRM3
endomembrane system	YPL192C	PRM3
endomembrane system_GO_30_3_all	YPL192C	PRM3
nuclear transport and organization	YPL192C	PRM3
nuclear transport and organization_GO_15_1_mut	YPL192C	PRM3
nucleus organization	YPL192C	PRM3
nucleus organization_GO_15_1_all	YPL192C	PRM3
nucleus organization_GO_15_1_mut	YPL192C	PRM3
whole_library	YPL192C	PRM3
whole_library_30_9_all	YPL192C	PRM3
budding	YPL194W	DDC1
budding_GO_15_1_all	YPL194W	DDC1
cell cycle	YPL194W	DDC1
cellular response to DNA damage stimulus	YPL194W	DDC1
cellular response to DNA damage stimulus_GO_30_1_mut	YPL194W	DDC1
chromosome	YPL194W	DDC1
chromosome_GO_30_1_mut	YPL194W	DDC1
DNA recombination	YPL194W	DDC1
DNA recombination_GO_30_1_mut	YPL194W	DDC1
DNA repair	YPL194W	DDC1
DNA repair_GO_15_1_all	YPL194W	DDC1
DNA repair_GO_30_1_mut	YPL194W	DDC1
mitotic cell cycle	YPL194W	DDC1
mitotic cell cycle_GO_30_1_mut	YPL194W	DDC1
organelle fission	YPL194W	DDC1
organelle fission_GO_15_3_mut	YPL194W	DDC1
organelle fission_GO_30_1_mut	YPL194W	DDC1
regulation of cell cycle	YPL194W	DDC1
regulation of cell cycle_GO_30_1_mut	YPL194W	DDC1
whole_library	YPL194W	DDC1
protein targeting	YPL195W	APL5
protein targeting_GO_30_1_all	YPL195W	APL5
whole_library	YPL195W	APL5
whole_library	YPL196W	OXR1
ribosomes and translation	YPL212C	PUS1
ribosomes and translation_GO_15_2_mut	YPL212C	PUS1
ribosomes and translation_GO_30_1_all	YPL212C	PUS1
RNA modification_GO_15_1_all	YPL212C	PUS1
RNA modification_GO_15_1_mut	YPL212C	PUS1
sig_Gsp1_GI	YPL212C	PUS1
sig_Gsp1_GI_30_1_all	YPL212C	PUS1
transcription and mRNA processing	YPL212C	PUS1
transcription and mRNA processing_GO_30_1_all	YPL212C	PUS1
whole_library	YPL212C	PUS1
mRNA processing	YPL213W	LEA1
RNA processing	YPL213W	LEA1
RNA processing_GO_15_1_all	YPL213W	LEA1
transcription and mRNA processing	YPL213W	LEA1
whole_library	YPL213W	LEA1
whole_library	YPL214C	THI6
whole_library_30_3_all	YPL214C	THI6
nuclear transport	YPL226W	NEW1
nuclear transport and organization	YPL226W	NEW1
nuclear transport_GO_15_2_all	YPL226W	NEW1
nucleobase-containing compound transport	YPL226W	NEW1
ribosomal small subunit biogenesis	YPL226W	NEW1
ribosomal small subunit biogenesis_GO_15_1_all	YPL226W	NEW1
ribosomes and translation	YPL226W	NEW1
transcription and mRNA processing	YPL226W	NEW1
whole_library	YPL226W	NEW1
whole_library_30_1_all	YPL226W	NEW1
endomembrane system	YPL227C	ALG5
whole_library	YPL227C	ALG5
nuclear transport	YPL239W	YAR1
nuclear transport and organization	YPL239W	YAR1
nuclear transport_GO_15_1_all	YPL239W	YAR1
ribosomal small subunit biogenesis	YPL239W	YAR1
ribosomal small subunit biogenesis_GO_15_1_all	YPL239W	YAR1
ribosomes and translation	YPL239W	YAR1
ribosomes and translation_GO_30_1_all	YPL239W	YAR1
sig_Gsp1_GI	YPL239W	YAR1
sig_Gsp1_GI_15_1_all	YPL239W	YAR1
sig_Gsp1_GI_30_3_all	YPL239W	YAR1
sig_Gsp1_GI_30_3_mut	YPL239W	YAR1
whole_library	YPL239W	YAR1
whole_library_30_1_all	YPL239W	YAR1
whole_library	YPL241C	CIN2
whole_library_15_3_all	YPL241C	CIN2
whole_library_30_9_all	YPL241C	CIN2
endomembrane system	YPL244C	HUT1
nucleobase-containing compound transport	YPL244C	HUT1
nucleobase-containing compound transport_GO_15_1_mut	YPL244C	HUT1
whole_library	YPL244C	HUT1
transcription	YPL248C	GAL4
transcription and mRNA processing	YPL248C	GAL4
transcription from RNA polymerase II promoter	YPL248C	GAL4
transcription from RNA polymerase II promoter_GO_15_3_mut	YPL248C	GAL4
transcription from RNA polymerase II promoter_GO_30_1_mut	YPL248C	GAL4
whole_library	YPL248C	GAL4
whole_library_30_5_all	YPL248C	GAL4
budding	YPL253C	VIK1
cell cycle	YPL253C	VIK1
cell cycle_GO_30_2_all	YPL253C	VIK1
chromatin	YPL253C	VIK1
chromatin_GO_15_1_all	YPL253C	VIK1
chromosome segregation	YPL253C	VIK1
chromosome segregation_GO_15_1_all	YPL253C	VIK1
chromosome segregation_GO_30_1_all	YPL253C	VIK1
chromosome segregation_GO_30_1_mut	YPL253C	VIK1
cytoskeleton and microtubules	YPL253C	VIK1
mitotic cell cycle	YPL253C	VIK1
mitotic cell cycle_GO_15_2_all	YPL253C	VIK1
mitotic cell cycle_GO_30_1_mut	YPL253C	VIK1
organelle fission	YPL253C	VIK1
sig_Gsp1_GI	YPL253C	VIK1
sig_Gsp1_GI_30_2_all	YPL253C	VIK1
whole_library	YPL253C	VIK1
whole_library_15_3_all	YPL253C	VIK1
whole_library_30_9_all	YPL253C	VIK1
chromatin	YPL254W	HFI1
chromatin organization	YPL254W	HFI1
chromatin_GO_15_3_mut	YPL254W	HFI1
histone modification	YPL254W	HFI1
histone modification_GO_15_1_all	YPL254W	HFI1
histone modification_GO_30_1_all	YPL254W	HFI1
transcription	YPL254W	HFI1
transcription and mRNA processing	YPL254W	HFI1
transcription from RNA polymerase II promoter	YPL254W	HFI1
transcription from RNA polymerase II promoter_GO_30_1_all	YPL254W	HFI1
whole_library	YPL254W	HFI1
cell cycle	YPL256C	CLN2
regulation of cell cycle	YPL256C	CLN2
whole_library	YPL256C	CLN2
budding	YPL269W	KAR9
budding_GO_30_1_mut	YPL269W	KAR9
cell cycle	YPL269W	KAR9
chromatin	YPL269W	KAR9
chromatin_GO_30_3_mut	YPL269W	KAR9
chromosome	YPL269W	KAR9
chromosome segregation	YPL269W	KAR9
chromosome segregation_GO_15_1_mut	YPL269W	KAR9
chromosome segregation_GO_30_1_all	YPL269W	KAR9
chromosome segregation_GO_30_1_mut	YPL269W	KAR9
chromosome_GO_15_2_mut	YPL269W	KAR9
chromosome_GO_30_1_mut	YPL269W	KAR9
cytoskeleton and microtubules	YPL269W	KAR9
cytoskeleton and microtubules_GO_15_2_mut	YPL269W	KAR9
cytoskeleton organization	YPL269W	KAR9
cytoskeleton organization_GO_15_1_mut	YPL269W	KAR9
cytoskeleton organization_GO_15_3_all	YPL269W	KAR9
cytoskeleton organization_GO_30_1_all	YPL269W	KAR9
cytoskeleton organization_GO_30_1_mut	YPL269W	KAR9
mitotic cell cycle	YPL269W	KAR9
organelle fission	YPL269W	KAR9
organelle fission_GO_30_1_mut	YPL269W	KAR9
regulation of cell cycle	YPL269W	KAR9
regulation of cell cycle_GO_15_2_mut	YPL269W	KAR9
regulation of cell cycle_GO_30_1_all	YPL269W	KAR9
regulation of cell cycle_GO_30_1_mut	YPL269W	KAR9
regulation of organelle organization_GO_15_1_all	YPL269W	KAR9
sig_Gsp1_GI	YPL269W	KAR9
sig_Gsp1_GI_15_3_all	YPL269W	KAR9
sig_Gsp1_GI_30_1_mut	YPL269W	KAR9
sig_Gsp1_GI_30_2_all	YPL269W	KAR9
whole_library	YPL269W	KAR9
whole_library_15_3_all	YPL269W	KAR9
whole_library_30_9_all	YPL269W	KAR9
lipids_GO_15_2_all	YPR009W	SUT2
transcription	YPR009W	SUT2
transcription and mRNA processing	YPR009W	SUT2
transcription from RNA polymerase II promoter	YPR009W	SUT2
whole_library	YPR009W	SUT2
whole_library	YPR017C	DSS4
whole_library_30_5_all	YPR017C	DSS4
chromatin	YPR018W	RLF2
chromatin organization	YPR018W	RLF2
chromosome	YPR018W	RLF2
chromosome_GO_30_2_all	YPR018W	RLF2
whole_library	YPR018W	RLF2
whole_library	YPR022C	YPR022C
cellular response to DNA damage stimulus	YPR023C	EAF3
cellular response to DNA damage stimulus_GO_30_1_mut	YPR023C	EAF3
chromatin	YPR023C	EAF3
chromatin organization	YPR023C	EAF3
chromatin organization_GO_30_1_mut	YPR023C	EAF3
chromatin_GO_15_7_mut	YPR023C	EAF3
chromatin_GO_30_3_mut	YPR023C	EAF3
chromosome	YPR023C	EAF3
chromosome_GO_30_1_mut	YPR023C	EAF3
DNA repair	YPR023C	EAF3
DNA repair_GO_30_1_mut	YPR023C	EAF3
DNA-templated transcription, elongation	YPR023C	EAF3
DNA-templated transcription, elongation_GO_15_1_all	YPR023C	EAF3
DNA-templated transcription, elongation_GO_15_1_mut	YPR023C	EAF3
histone modification	YPR023C	EAF3
histone modification_GO_15_1_all	YPR023C	EAF3
histone modification_GO_15_1_mut	YPR023C	EAF3
histone modification_GO_30_1_all	YPR023C	EAF3
peptidyl-amino acid modification_GO_15_2_mut	YPR023C	EAF3
sig_Gsp1_GI	YPR023C	EAF3
sig_Gsp1_GI_15_9_all	YPR023C	EAF3
sig_Gsp1_GI_15_9_mut	YPR023C	EAF3
sig_Gsp1_GI_30_1_all	YPR023C	EAF3
sig_Gsp1_GI_30_1_mut	YPR023C	EAF3
transcription	YPR023C	EAF3
transcription and mRNA processing	YPR023C	EAF3
transcription and mRNA processing_GO_30_2_mut	YPR023C	EAF3
transcription from RNA polymerase II promoter	YPR023C	EAF3
transcription from RNA polymerase II promoter_GO_15_3_mut	YPR023C	EAF3
transcription from RNA polymerase II promoter_GO_30_1_all	YPR023C	EAF3
transcription from RNA polymerase II promoter_GO_30_1_mut	YPR023C	EAF3
transcription_GO_15_1_mut	YPR023C	EAF3
whole_library	YPR023C	EAF3
protein targeting	YPR024W	YME1
protein targeting_GO_15_3_all	YPR024W	YME1
protein targeting_GO_30_1_all	YPR024W	YME1
proteolysis involved in cellular protein catabolic process	YPR024W	YME1
whole_library	YPR024W	YME1
transcription	YPR030W	CSR2
transcription and mRNA processing	YPR030W	CSR2
transcription and mRNA processing_GO_30_1_all	YPR030W	CSR2
transcription from RNA polymerase II promoter	YPR030W	CSR2
transcription from RNA polymerase II promoter_GO_15_4_all	YPR030W	CSR2
transcription from RNA polymerase II promoter_GO_30_1_all	YPR030W	CSR2
whole_library	YPR030W	CSR2
chromatin	YPR031W	NTO1
chromatin organization	YPR031W	NTO1
histone modification	YPR031W	NTO1
histone modification_GO_15_1_all	YPR031W	NTO1
histone modification_GO_30_1_all	YPR031W	NTO1
whole_library	YPR031W	NTO1
whole_library_30_1_all	YPR031W	NTO1
whole_library	YPR032W	SRO7
cytoplasmic translation	YPR043W	RPL43A
ribosome	YPR043W	RPL43A
ribosome_GO_15_1_all	YPR043W	RPL43A
ribosomes and translation	YPR043W	RPL43A
ribosomes and translation_GO_15_2_mut	YPR043W	RPL43A
ribosomes and translation_GO_30_1_all	YPR043W	RPL43A
structural constituent of ribosome	YPR043W	RPL43A
whole_library	YPR043W	RPL43A
chromosome	YPR045C	THP3
chromosome_GO_15_2_mut	YPR045C	THP3
chromosome_GO_30_1_mut	YPR045C	THP3
chromosome_GO_30_2_all	YPR045C	THP3
mRNA processing	YPR045C	THP3
RNA processing	YPR045C	THP3
RNA processing_GO_15_1_all	YPR045C	THP3
transcription and mRNA processing	YPR045C	THP3
transcription and mRNA processing_GO_15_14_mut	YPR045C	THP3
transcription and mRNA processing_GO_30_2_mut	YPR045C	THP3
whole_library	YPR045C	THP3
budding	YPR046W	MCM16
cell cycle	YPR046W	MCM16
cell cycle_GO_30_2_all	YPR046W	MCM16
chromatin	YPR046W	MCM16
chromatin_GO_15_1_all	YPR046W	MCM16
chromosome	YPR046W	MCM16
chromosome segregation	YPR046W	MCM16
chromosome segregation_GO_15_1_mut	YPR046W	MCM16
chromosome segregation_GO_30_1_all	YPR046W	MCM16
chromosome segregation_GO_30_1_mut	YPR046W	MCM16
chromosome_GO_30_1_mut	YPR046W	MCM16
cytoskeleton and microtubules	YPR046W	MCM16
mitotic cell cycle	YPR046W	MCM16
mitotic cell cycle_GO_15_2_all	YPR046W	MCM16
mitotic cell cycle_GO_30_1_mut	YPR046W	MCM16
organelle fission	YPR046W	MCM16
sig_Gsp1_GI	YPR046W	MCM16
sig_Gsp1_GI_15_1_all	YPR046W	MCM16
sig_Gsp1_GI_30_3_all	YPR046W	MCM16
whole_library	YPR046W	MCM16
whole_library_15_3_all	YPR046W	MCM16
whole_library_30_9_all	YPR046W	MCM16
whole_library	YPR051W	MAK3
cellular response to DNA damage stimulus	YPR052C	NHP6A
cellular response to DNA damage stimulus_GO_30_1_mut	YPR052C	NHP6A
chromatin	YPR052C	NHP6A
chromatin organization	YPR052C	NHP6A
chromatin organization_GO_30_1_mut	YPR052C	NHP6A
chromatin organization_GO_30_2_all	YPR052C	NHP6A
DNA repair	YPR052C	NHP6A
DNA repair_GO_15_1_all	YPR052C	NHP6A
DNA repair_GO_30_1_mut	YPR052C	NHP6A
DNA-templated transcription, elongation	YPR052C	NHP6A
transcription	YPR052C	NHP6A
transcription and mRNA processing	YPR052C	NHP6A
transcription from RNA polymerase II promoter	YPR052C	NHP6A
transcription from RNA polymerase II promoter_GO_30_1_mut	YPR052C	NHP6A
whole_library	YPR052C	NHP6A
whole_library_30_3_all	YPR052C	NHP6A
budding	YPR054W	SMK1
budding_GO_30_1_mut	YPR054W	SMK1
cell cycle	YPR054W	SMK1
cell cycle_GO_15_3_all	YPR054W	SMK1
whole_library	YPR054W	SMK1
whole_library_30_3_all	YPR054W	SMK1
mRNA processing	YPR057W	BRR1
RNA processing	YPR057W	BRR1
RNA processing_GO_15_1_all	YPR057W	BRR1
sig_Gsp1_GI	YPR057W	BRR1
transcription and mRNA processing	YPR057W	BRR1
whole_library	YPR057W	BRR1
endomembrane system	YPR063C	YPR063C
whole_library	YPR063C	YPR063C
chromosome	YPR065W	ROX1
chromosome_GO_30_1_mut	YPR065W	ROX1
chromosome_GO_30_2_all	YPR065W	ROX1
DNA binding_GO_15_3_mut	YPR065W	ROX1
transcription	YPR065W	ROX1
transcription and mRNA processing	YPR065W	ROX1
transcription and mRNA processing_GO_30_1_all	YPR065W	ROX1
transcription from RNA polymerase II promoter	YPR065W	ROX1
transcription from RNA polymerase II promoter_GO_30_1_all	YPR065W	ROX1
transcription from RNA polymerase II promoter_GO_30_1_mut	YPR065W	ROX1
whole_library	YPR065W	ROX1
whole_library_30_1_all	YPR065W	ROX1
protein modification by small protein conjugation or removal	YPR066W	UBA3
whole_library	YPR066W	UBA3
chromatin	YPR068C	HOS1
chromatin organization	YPR068C	HOS1
chromatin organization_GO_30_2_all	YPR068C	HOS1
histone modification	YPR068C	HOS1
transcription	YPR068C	HOS1
transcription and mRNA processing	YPR068C	HOS1
transcription and mRNA processing_GO_30_1_all	YPR068C	HOS1
transcription from RNA polymerase II promoter	YPR068C	HOS1
whole_library	YPR068C	HOS1
whole_library_30_1_all	YPR068C	HOS1
whole_library	YPR069C	SPE3
transcription	YPR070W	MED1
transcription and mRNA processing	YPR070W	MED1
transcription from RNA polymerase II promoter	YPR070W	MED1
whole_library	YPR070W	MED1
whole_library_15_23_all	YPR070W	MED1
whole_library_30_3_all	YPR070W	MED1
cell cycle	YPR075C	OPY2
endomembrane system	YPR075C	OPY2
mitotic cell cycle	YPR075C	OPY2
mitotic cell cycle_GO_15_2_all	YPR075C	OPY2
regulation of cell cycle	YPR075C	OPY2
regulation of cell cycle_GO_30_1_all	YPR075C	OPY2
whole_library	YPR075C	OPY2
whole_library	YPR084W	YPR084W
cytoskeleton and microtubules	YPR093C	ASR1
